faultNumber,simulationRun,sample,xmeas_1,xmeas_2,xmeas_3,xmeas_4,xmeas_5,xmeas_6,xmeas_7,xmeas_8,xmeas_9,xmeas_10,xmeas_11,xmeas_12,xmeas_13,xmeas_14,xmeas_15,xmeas_16,xmeas_17,xmeas_18,xmeas_19,xmeas_20,xmeas_21,xmeas_22,xmeas_23,xmeas_24,xmeas_25,xmeas_26,xmeas_27,xmeas_28,xmeas_29,xmeas_30,xmeas_31,xmeas_32,xmeas_33,xmeas_34,xmeas_35,xmeas_36,xmeas_37,xmeas_38,xmeas_39,xmeas_40,xmeas_41,xmv_1,xmv_2,xmv_3,xmv_4,xmv_5,xmv_6,xmv_7,xmv_8,xmv_9,xmv_10,xmv_11
15,31,433,0.24852,3643.7,4481.3,9.3317,27.244,42.115,2692.4,74.045,120.4,0.35682,80.447,49.677,2620.3,24.498,50.575,3093.7,23.298,65.28,218.53,338.13,94.735,77.186,32.204,9.0758,26.074,6.8839,19.447,1.6571,32.652,13.853,23.759,1.4091,18.591,2.2387,4.833,2.3319,0.018835,0.86647,0.085773,53.857,44.572,62.746,54.175,24.862,61.522,21.366,43.788,37.15,47.864,44.204,40.45,17.378
3,18,412,0.20382,3668.8,4478.4,9.3038,26.776,41.855,2710.9,74.849,120.41,0.35104,80.094,49.528,2639.7,25.616,50.312,3107.1,23.425,65.099,215.32,341.32,94.533,77.419,32.139,8.8689,26.701,6.7691,18.788,1.6704,32.832,13.667,23.953,1.2771,18.62,2.2989,4.773,2.2967,0.010448,0.8024,0.11425,52.588,43.791,62.722,53.926,19.934,62.238,22.398,41.287,36.711,47.257,42.851,41.072,16.948
5,31,493,0.22984,3645.1,4520.8,9.1126,26.756,42.881,2698.1,75.446,120.39,0.33292,80.232,48.117,2627.3,25.386,51.771,3096.8,23.102,65.651,226.03,339.87,94.567,76.88,31.661,8.9579,26.331,6.9793,18.848,1.6855,32.816,13.718,24.094,1.3462,18.797,2.2371,4.7864,2.2784,0.019594,0.84664,0.12149,53.703,43.64,63.324,54.284,22.518,61.011,21.702,39.186,32.557,50.632,46.169,40.57,20.592
3,59,481,0.25532,3697.5,4608.6,9.4076,26.942,42.109,2726.3,75.24,120.42,0.31727,80.021,50.016,2656.1,26.235,48.24,3118.4,23.254,65.428,225.12,344.47,94.315,77.448,32.301,8.9097,26.913,6.9735,18.861,1.6517,33.236,13.812,24.784,1.1964,18.325,2.2806,4.6894,2.2955,0.0070075,0.81518,0.077875,53.107,43.939,62.882,54.068,25.155,60.709,23.497,37.558,38.146,42.46,45.437,41.926,17.303
1,3,367,0.78682,3685.5,4485.9,8.8496,27.023,42.213,2685.0,74.134,120.35,0.32742,80.648,49.031,2613.3,24.721,49.559,3086.3,23.146,67.987,267.3,338.56,94.504,77.616,32.283,8.7596,26.07,6.866,19.174,1.6853,32.655,14.059,23.309,1.3632,19.014,2.3876,4.9618,2.3211,0.016571,0.85777,0.11581,53.175,44.026,62.352,52.851,77.671,55.548,21.374,39.741,35.248,45.513,59.387,40.466,17.604
8,53,468,0.039603,3706.8,4451.7,10.17,27.094,42.111,2759.4,72.223,120.4,0.28721,79.796,50.212,2692.7,24.499,48.949,3141.5,23.984,69.064,338.0,359.61,93.793,78.542,34.532,8.5445,26.077,6.6831,17.618,1.8465,36.341,13.418,22.752,1.1123,16.969,2.4484,4.8899,2.2523,0.030344,0.73614,0.073551,53.892,43.9,63.26,53.602,3.7348,65.829,27.056,33.024,38.723,44.102,76.092,43.192,15.197
9,72,298,0.27244,3621.1,4488.7,9.3528,26.829,42.25,2710.8,74.575,120.41,0.3465,79.839,49.25,2640.2,23.246,50.113,3105.5,22.12,65.077,217.23,342.67,94.641,77.376,31.825,9.0557,26.282,6.9475,19.021,1.6158,32.855,13.837,24.503,1.2544,18.384,2.2745,4.8379,2.2936,0.0074856,0.83065,0.11683,54.14,44.04,63.252,54.531,26.856,60.968,22.89,40.269,35.894,46.795,43.615,40.867,20.091
8,67,117,0.49255,3654.5,4439.4,9.0563,26.891,42.515,2685.3,74.965,120.42,0.3103,80.963,47.358,2610.9,26.219,50.554,3099.4,22.22,65.663,221.74,325.0,95.281,77.231,30.55,8.9853,26.515,7.1352,19.931,1.6326,30.527,13.81,25.147,1.4279,19.775,2.2574,4.9814,2.3762,0.014387,0.9335,0.10854,53.11,44.038,62.234,53.435,48.113,59.158,18.321,38.072,30.326,47.816,46.058,39.606,20.091
6,67,50,-0.00040305,3667.6,4413.6,9.5685,26.572,42.288,2752.0,74.051,120.42,0.31931,79.965,48.839,2677.5,24.54,47.414,3170.6,22.275,65.359,243.11,325.24,94.877,76.99,29.68,8.6965,28.753,6.8769,19.222,1.6147,29.814,13.665,27.385,1.2729,18.759,2.2116,4.7135,2.2394,0.013502,0.84726,0.10945,53.874,44.417,63.296,52.973,99.686,63.961,18.917,38.825,34.683,40.549,49.005,40.929,19.835
12,38,499,0.28819,3595.7,4555.3,9.5328,26.996,42.709,2770.9,74.136,120.46,0.32638,82.588,51.125,2703.6,23.805,50.453,3164.8,23.492,65.247,239.37,345.13,93.471,81.441,32.615,8.7404,26.936,6.8784,18.138,1.6494,33.665,13.706,25.046,1.218,18.217,2.2338,4.3498,2.1343,0.015019,0.94567,0.10464,53.481,43.717,62.995,53.727,28.416,63.12,24.562,38.711,41.412,47.583,49.699,43.381,16.725
13,45,305,0.35084,3710.1,4241.1,9.3564,26.756,42.882,2621.4,74.165,120.45,0.38326,81.591,49.633,2547.7,24.981,51.284,3031.1,22.435,72.626,387.03,331.34,94.217,77.261,32.168,9.0987,24.585,6.8056,20.184,1.7584,32.425,14.319,21.039,1.127,20.3,2.4379,5.2366,2.5101,0.028106,0.87519,0.11396,54.198,43.902,62.904,51.093,34.638,62.039,18.25,47.073,37.02,49.505,99.938,42.486,19.86
1,10,446,0.80615,3621.4,4460.2,8.8441,26.799,42.613,2694.0,74.594,120.4,0.33112,80.334,50.262,2621.6,24.48,49.662,3094.7,22.679,67.361,259.2,338.34,94.687,77.259,31.764,8.9335,26.093,6.988,18.98,1.733,32.987,13.887,23.439,1.4805,19.184,2.3488,4.803,2.3134,0.032226,0.87371,0.10486,52.969,43.401,62.785,53.07,79.45,58.007,21.338,39.796,38.871,45.751,56.042,40.724,18.819
20,41,164,0.2322,3679.4,4520.4,9.3364,26.801,42.072,2709.3,75.977,120.39,0.33302,79.817,48.322,2613.2,25.385,48.468,3107.2,22.581,65.404,226.37,334.92,94.627,76.969,32.246,9.0017,26.246,6.874,18.731,1.6488,32.566,13.872,24.034,1.0415,18.631,2.2234,4.729,2.2603,-0.0022602,0.85832,0.11383,53.557,43.84,62.967,54.742,22.896,60.64,18.283,39.438,33.162,42.989,46.65,40.557,19.181
7,4,168,0.079567,3702.6,4616.6,9.9359,26.528,42.928,2753.2,73.848,120.4,0.3603,79.074,49.305,2686.9,23.08,49.218,3131.1,22.97,70.496,362.55,360.65,93.846,77.639,34.368,8.7539,26.445,6.6886,16.67,1.5917,35.817,13.569,23.843,1.0765,16.433,2.2243,4.6808,2.1355,0.010894,0.61369,0.059319,53.382,43.939,64.079,55.675,7.6854,81.091,27.41,40.227,36.054,44.724,85.776,42.879,17.621
18,5,247,0.035407,3762.3,4954.5,8.5192,26.966,41.553,2852.5,83.089,120.35,0.21075,78.741,49.948,2791.5,24.187,47.267,3212.4,21.553,66.329,220.54,358.21,93.975,64.548,33.724,8.3022,29.11,6.8392,15.856,1.5383,36.367,12.971,27.596,0.943,14.152,2.1184,4.2292,2.1187,0.0033183,0.54491,0.10768,51.8,44.653,64.275,59.228,3.5488,55.2,32.416,23.017,37.948,40.209,44.347,42.263,25.19
6,55,123,-0.0013531,3604.1,4265.3,9.4053,27.032,42.195,2926.3,74.365,120.4,0.25106,75.056,48.801,2844.7,26.482,50.399,3376.8,22.12,68.453,447.68,302.96,95.822,74.029,24.67,8.6506,33.321,6.986,20.121,1.5059,22.253,13.504,36.023,1.3241,20.012,2.0007,3.883,1.7882,0.028491,1.0301,0.1225,55.053,43.134,62.189,51.36,99.866,62.341,16.384,31.179,34.57,47.456,99.762,38.681,23.137
2,74,88,0.2821,3610.7,4635.3,9.61,26.675,42.712,2743.4,73.87,120.41,0.67565,80.332,49.732,2672.0,24.75,51.304,3140.6,21.92,65.752,232.86,345.35,94.477,78.762,32.347,9.6917,25.795,7.0691,18.357,1.485,33.081,15.332,24.059,1.2304,17.979,2.0583,4.7409,2.2425,0.005634,0.80614,0.10685,53.551,44.966,63.29,55.842,27.673,64.27,22.886,79.282,37.31,49.553,48.195,41.548,20.19
10,35,6,0.30965,3697.5,4462.6,9.2885,26.821,42.105,2708.4,75.935,120.4,0.33991,80.293,50.511,2637.4,24.763,49.446,3106.2,22.191,65.807,229.95,341.64,94.421,77.327,32.047,8.8674,26.493,6.9664,18.761,1.656,32.877,13.785,23.853,1.302,18.535,2.2458,4.928,2.3196,0.016933,0.82518,0.080047,53.705,44.181,63.346,53.933,30.427,61.994,22.052,40.519,39.604,45.253,47.479,41.813,19.892
19,34,69,0.25674,3673.1,4592.0,9.3093,26.674,42.065,2700.4,74.541,120.38,0.33906,80.368,50.631,2629.8,25.145,52.113,3097.7,22.173,65.514,225.06,339.85,94.644,77.466,32.062,8.891,26.363,6.8598,18.962,1.6316,33.087,13.952,24.224,1.1024,18.235,2.2623,4.8223,2.336,0.017009,0.84161,0.092858,53.751,43.626,62.618,54.014,25.274,63.248,21.459,40.983,39.956,51.423,45.789,40.638,19.938
1,1,344,0.79758,3640.1,4524.8,8.758,26.928,42.616,2700.8,75.052,120.43,0.31681,80.249,51.551,2628.3,23.803,49.945,3101.6,22.059,66.501,233.08,336.7,94.76,77.133,31.911,9.1102,26.222,7.0074,18.871,1.718,32.278,13.855,23.73,1.3901,18.838,2.3576,4.8584,2.3518,0.024309,0.88127,0.10114,53.633,43.42,63.694,53.603,78.276,56.598,20.98,38.112,42.664,46.407,49.592,40.827,20.301
17,50,37,0.19735,3647.2,4597.3,9.3613,26.693,41.979,2722.4,75.031,120.39,0.32786,79.51,49.457,2653.3,23.23,50.656,3112.9,23.561,65.432,229.49,347.08,94.617,77.752,32.591,8.9009,26.77,6.9485,18.289,1.6658,33.565,13.665,24.585,1.0147,17.715,2.2825,4.8308,2.3448,0.020155,0.84129,0.10085,53.028,43.873,62.583,54.43,19.802,61.362,24.027,38.437,36.501,48.052,46.787,40.776,16.652
9,75,454,0.25946,3702.7,4530.3,9.2716,27.108,42.526,2707.9,74.747,120.43,0.30684,80.44,49.36,2636.8,24.802,47.724,3106.3,22.36,65.864,235.05,340.9,94.437,77.094,31.877,9.0007,26.276,6.9134,18.715,1.6845,32.916,13.852,24.401,1.2641,18.593,2.2668,4.7443,2.21,0.033189,0.86035,0.098168,53.155,43.988,63.169,54.764,25.167,60.476,22.127,36.451,36.215,41.267,48.111,41.266,19.578
13,22,417,0.018094,3760.8,4868.0,9.3719,26.903,42.544,2867.3,77.102,120.42,0.33618,75.18,48.729,2803.5,24.614,50.281,3232.6,22.99,69.973,423.86,362.92,93.75,75.668,34.116,9.0867,29.2,6.8753,15.155,1.6995,35.416,14.0,27.723,1.0275,13.676,2.2995,3.9247,1.9044,0.0038156,0.5965,0.098831,52.923,44.902,64.635,57.203,1.4093,60.488,32.162,35.542,34.361,47.185,99.692,43.264,19.306
11,14,223,0.25615,3656.7,4497.5,9.4459,26.68,42.135,2714.0,74.289,120.47,0.33678,80.238,48.943,2644.6,23.869,49.656,3106.9,23.505,66.06,237.77,344.86,94.467,77.887,32.103,8.7269,26.656,6.9005,18.15,1.6618,33.447,13.696,24.119,1.2388,17.916,2.2636,4.82,2.272,0.010207,0.78708,0.082611,54.528,44.048,63.49,54.155,25.28,60.246,23.546,39.165,34.988,45.738,49.546,48.886,16.694
20,2,33,0.27,3713.9,4509.5,9.4444,27.342,42.459,2701.3,75.404,120.42,0.34872,79.924,50.767,2630.2,26.172,49.713,3099.5,23.144,65.63,226.21,341.61,94.651,76.998,32.157,8.7936,26.64,6.8379,18.407,1.7183,33.129,13.832,23.751,1.3327,18.212,2.2622,4.9115,2.3358,0.018327,0.82712,0.1092,53.709,43.87,62.732,53.314,26.644,60.441,22.432,41.397,40.358,45.871,46.612,42.222,17.663
11,22,107,0.23644,3686.5,4465.4,9.2574,27.239,42.44,2721.3,75.25,120.37,0.34488,79.831,49.434,2649.9,24.527,51.052,3117.0,22.278,65.13,221.12,342.29,94.585,77.081,32.542,8.6718,26.951,6.8088,18.718,1.6928,33.312,13.751,24.419,1.2079,18.332,2.2023,4.8983,2.3191,0.01802,0.85577,0.081798,53.392,43.76,63.801,53.137,23.218,62.437,22.723,40.811,36.434,48.968,44.404,42.258,19.756
20,57,207,0.25702,3690.5,4523.3,9.3165,27.193,41.944,2707.9,74.749,120.44,0.34951,80.376,51.776,2634.5,26.33,50.965,3107.9,23.587,65.275,213.81,339.33,94.598,77.137,31.461,8.9235,26.39,6.8807,18.764,1.6542,32.96,13.752,24.114,1.2376,18.723,2.2823,4.828,2.2139,0.022838,0.86327,0.10208,53.619,43.956,63.382,54.835,25.543,60.612,21.632,41.864,43.326,48.768,43.288,41.98,16.79
15,2,136,0.21226,3680.9,4519.4,9.5143,26.807,42.39,2709.6,74.65,120.41,0.34653,80.202,49.733,2639.9,26.035,50.63,3104.3,23.376,66.283,241.34,344.69,94.494,77.609,32.26,8.9202,26.16,6.738,18.528,1.6591,33.834,13.847,23.888,1.357,18.485,2.2943,4.928,2.3001,0.0032769,0.79298,0.086799,53.127,43.895,63.352,54.667,20.742,61.6,22.855,41.164,37.314,47.991,50.404,42.011,16.94
15,38,235,0.26984,3685.5,4516.5,9.1772,26.861,42.012,2713.1,75.174,120.39,0.33231,79.886,50.621,2641.8,25.06,50.454,3110.4,23.169,65.431,221.56,341.3,94.669,77.082,32.047,8.9398,26.353,6.8782,19.095,1.6527,32.421,13.932,24.57,1.2186,18.383,2.2208,4.793,2.2588,0.013095,0.80707,0.093579,52.504,44.543,63.373,53.986,26.342,61.848,22.288,39.958,39.928,47.585,45.048,40.555,17.63
4,17,264,0.24326,3631.2,4529.8,9.3034,26.833,41.83,2706.8,75.383,120.41,0.3349,80.24,49.754,2634.8,24.945,48.586,3105.0,22.633,65.264,224.19,340.08,94.597,77.511,32.013,8.9942,26.552,6.8437,19.004,1.6716,32.518,13.732,24.56,1.3041,18.413,2.2832,4.8175,2.2872,0.040131,0.8478,0.13004,53.784,43.941,63.509,53.78,23.933,60.546,21.843,39.82,37.376,43.261,45.085,44.963,18.911
11,13,239,0.2378,3693.3,4523.4,9.2948,26.779,41.996,2696.3,75.269,120.44,0.3287,80.306,50.728,2625.7,25.798,48.93,3092.6,23.675,66.244,234.42,342.44,94.533,77.438,32.231,9.0007,26.246,6.7791,18.349,1.7095,32.586,13.948,23.341,1.1205,19.002,2.2517,4.9301,2.364,0.011157,0.81789,0.11088,54.307,43.231,63.334,53.939,23.254,61.127,22.252,39.428,40.243,44.057,49.324,47.278,16.3
4,28,321,0.22289,3611.3,4437.7,9.4612,27.182,42.334,2697.7,74.836,120.38,0.34953,80.187,49.239,2626.4,24.323,49.973,3093.3,22.062,65.456,219.7,341.02,94.846,77.109,32.098,8.6932,25.831,6.8316,19.338,1.6456,33.528,13.893,23.266,1.3255,18.396,2.2216,4.9704,2.3124,0.025651,0.82397,0.11781,52.946,43.478,63.432,53.668,21.717,60.092,22.363,41.222,35.861,46.471,44.695,44.068,20.209
17,48,486,0.23391,3679.9,4490.7,9.2063,27.159,42.411,2694.2,75.335,120.7,0.35044,80.585,52.188,2621.7,24.952,50.317,3095.6,23.694,66.047,229.79,337.97,84.345,77.588,32.512,8.8085,26.524,6.8589,19.108,1.6558,32.419,13.872,24.052,1.1374,18.77,2.2838,4.842,2.3383,0.028808,0.83271,0.11366,54.314,44.029,62.711,53.641,23.106,61.651,21.045,42.199,44.54,47.267,48.112,50.67,16.364
7,27,261,0.10127,3665.8,4476.1,9.4344,27.113,42.093,2726.9,75.695,120.39,0.33096,79.32,50.235,2659.4,23.836,51.178,3110.9,22.506,67.601,284.09,352.28,94.447,77.33,33.177,8.7411,26.636,6.7415,17.666,1.6416,34.649,13.582,24.005,1.0986,17.032,2.2523,4.813,2.1923,0.021499,0.75084,0.091714,52.394,44.487,63.277,54.795,10.062,79.153,25.6,38.027,38.79,49.26,61.849,41.357,19.02
7,27,446,0.20663,3672.1,4444.6,9.4348,26.977,42.432,2711.2,74.319,120.4,0.35159,79.961,49.173,2639.7,23.987,49.721,3105.3,22.142,66.355,247.42,344.0,94.566,76.99,32.286,8.9094,26.631,6.8915,18.655,1.6818,33.357,13.755,23.947,1.1478,18.253,2.3145,4.8033,2.2828,0.019585,0.79528,0.097096,52.817,43.726,62.964,54.044,20.261,76.973,22.788,41.061,35.666,45.889,52.098,41.052,20.018
2,79,30,0.27147,3697.3,4537.5,9.3903,26.979,42.416,2710.6,75.034,120.41,0.35491,80.106,49.088,2638.8,24.481,51.034,3111.1,22.129,65.695,231.18,340.66,94.575,77.143,31.858,9.2279,25.975,6.9488,19.001,1.6272,32.555,14.025,23.876,1.1917,18.483,2.2541,4.9543,2.2568,0.0083332,0.8335,0.078254,53.544,44.51,63.125,54.11,26.82,60.247,21.973,41.544,35.416,48.927,47.276,40.602,20.059
3,76,139,0.23992,3638.1,4547.9,9.3468,27.261,42.463,2696.0,75.226,120.38,0.31163,80.126,48.212,2624.5,24.481,51.318,3094.9,22.123,65.555,223.75,340.1,94.547,77.158,32.771,8.8884,26.158,6.7923,19.217,1.6732,32.569,13.884,23.778,1.2279,18.623,2.3179,4.9355,2.2761,0.017902,0.8393,0.10907,53.841,43.365,63.855,53.934,23.676,62.346,21.851,37.666,32.839,49.585,45.4,41.149,20.075
4,5,265,0.2112,3662.5,4568.4,9.3851,26.719,42.644,2721.3,75.476,120.45,0.32658,79.94,50.386,2650.9,23.638,49.565,3116.8,23.475,65.581,228.93,342.95,94.379,77.182,31.947,8.8644,26.746,6.9393,18.108,1.6636,33.09,13.736,24.27,1.2997,18.38,2.2605,4.7324,2.2835,0.0043487,0.81187,0.093779,53.963,44.167,63.999,54.256,20.664,60.186,22.909,38.295,39.237,45.527,46.709,45.978,16.872
12,68,428,0.23371,3703.0,4527.7,9.3054,27.068,42.401,2699.9,75.832,120.4,0.34582,78.423,50.324,2626.2,26.329,49.482,3098.9,23.884,64.015,216.32,337.79,94.938,76.057,31.653,8.8625,27.036,7.1798,18.804,1.6247,32.823,13.841,25.112,1.3623,18.159,2.1842,4.6918,2.2095,0.00028362,0.82123,0.097788,54.107,43.478,63.324,54.683,22.953,62.842,21.577,40.98,39.052,45.335,42.737,40.407,15.505
3,37,422,0.23281,3650.1,4540.2,9.3035,26.766,42.081,2710.0,75.073,120.4,0.32256,80.562,48.075,2638.5,25.956,49.402,3106.7,22.623,66.343,245.38,341.07,94.596,78.08,32.348,9.0961,26.171,7.0721,18.495,1.6415,32.927,13.818,24.149,1.1655,17.912,2.2571,4.8393,2.3246,0.0092059,0.83448,0.090719,53.994,44.626,62.191,53.769,22.874,63.098,22.33,38.895,32.436,45.149,51.411,41.158,18.789
17,36,85,0.23728,3665.8,4513.5,9.3882,27.099,42.367,2704.5,75.444,120.57,0.32897,80.701,49.42,2633.3,24.829,48.375,3103.3,21.871,66.128,230.73,340.21,82.633,77.931,32.185,8.946,26.888,6.9344,18.685,1.6718,32.861,13.696,24.271,1.1522,18.172,2.273,4.8183,2.2647,0.031535,0.84022,0.10823,54.165,44.051,62.783,54.246,23.5,60.778,22.084,39.082,36.393,42.772,48.543,52.115,20.551
13,78,118,0.27871,3708.5,4511.0,9.082,27.011,42.292,2785.3,76.372,120.43,0.26468,77.366,50.435,2714.8,24.562,49.357,3179.7,22.584,66.821,341.15,343.48,94.087,75.23,31.877,8.8235,27.222,6.7063,18.795,1.6386,32.721,13.653,24.912,1.1452,18.602,2.2397,4.2317,1.8753,0.021855,0.98191,0.10207,54.409,43.725,63.699,53.278,27.246,56.836,24.158,31.399,39.38,45.047,73.486,41.49,20.298
5,32,227,0.26213,3613.0,4481.5,9.3505,27.137,42.331,2695.1,74.988,120.38,0.35341,80.324,50.263,2623.5,24.262,49.906,3095.1,22.715,65.753,228.09,338.7,94.885,77.365,32.457,8.9783,26.462,6.9032,18.735,1.6433,32.547,14.016,24.215,1.2974,19.561,2.2491,4.9061,2.2162,0.025118,0.85789,0.096286,54.84,43.078,62.62,53.769,25.602,60.999,21.403,42.442,38.873,46.317,46.671,40.024,21.58
6,49,175,0.0,3635.4,4225.7,9.5826,26.835,42.304,3000.0,74.079,120.39,0.22135,72.972,50.476,2920.8,23.796,49.357,3443.7,22.876,67.378,461.96,309.04,95.686,73.103,24.483,8.6185,35.561,6.7715,18.774,1.4418,21.692,13.544,37.822,1.1742,18.423,1.9393,3.5464,1.6003,0.018276,1.0274,0.11653,53.454,43.139,62.144,50.931,100.0,67.961,-0.031604,20.385,39.5,45.047,100.08,28.215,22.55
14,52,203,0.25162,3697.4,4550.5,9.3884,27.021,42.443,2693.7,74.576,120.38,0.34529,80.228,49.857,2623.2,24.836,52.284,3092.6,23.175,66.28,243.14,340.38,92.629,77.201,32.072,8.919,25.997,6.8058,18.751,1.6944,33.156,13.993,23.616,1.3116,18.969,2.2514,4.8904,2.3643,0.010428,0.8439,0.08845,54.866,43.761,63.412,53.873,25.164,60.297,21.805,41.154,37.678,51.821,50.809,40.377,17.608
14,23,2,0.25159,3649.0,4536.2,9.364,26.453,42.21,2706.3,75.234,120.4,0.33854,80.169,51.891,2634.1,24.469,48.149,3102.3,23.653,65.774,228.69,341.33,94.617,77.09,32.188,8.8933,26.383,6.882,18.776,1.6567,32.958,13.823,23.978,1.2565,18.579,2.2633,4.8436,2.2986,0.017866,0.8357,0.098577,53.724,43.828,63.311,53.657,24.539,62.041,21.872,39.891,43.666,42.249,47.588,41.315,16.451
1,12,278,0.86309,3708.6,4404.1,8.6841,27.039,42.649,2677.9,73.474,120.44,0.32059,81.007,49.175,2604.1,24.15,49.256,3082.7,21.985,68.061,269.07,334.74,94.493,77.824,32.024,9.1753,25.74,6.8533,19.812,1.6987,32.437,13.951,22.655,1.3143,19.926,2.3676,4.9733,2.4112,0.020893,0.93108,0.092079,52.898,43.133,62.092,52.743,84.602,58.229,20.067,38.823,35.673,44.812,60.032,41.106,20.435
19,21,285,0.21107,3709.4,4511.9,9.3654,27.378,42.209,2697.6,74.222,120.42,0.34597,80.343,48.38,2625.4,25.04,50.046,3097.1,23.53,66.309,240.61,341.03,94.315,77.392,32.501,8.7883,25.758,7.0365,18.691,1.6288,33.6,13.803,23.305,1.2809,18.383,2.2627,4.8798,2.3173,0.012481,0.81534,0.097297,53.381,43.74,64.274,54.559,20.41,60.435,22.463,41.13,33.333,46.639,51.149,41.988,16.678
13,41,65,0.33308,3668.3,4500.6,9.3276,26.781,42.568,2632.8,74.664,120.39,0.36436,81.452,50.815,2559.2,26.41,50.948,3037.0,23.136,66.562,214.46,335.13,94.408,77.741,32.089,9.0892,25.892,6.8004,18.742,1.6946,32.368,13.977,23.687,1.3106,19.061,2.3036,5.2128,2.4833,0.014584,0.80887,0.10493,53.042,44.061,63.547,53.859,33.025,61.691,19.256,45.559,40.499,48.728,44.776,42.117,17.397
10,18,17,0.30095,3653.1,4489.8,9.3173,26.809,42.443,2707.1,74.61,120.38,0.34247,79.866,51.068,2636.3,26.21,50.406,3103.8,23.46,65.729,229.88,342.62,94.661,77.292,32.358,8.846,26.232,6.8875,18.487,1.6507,33.346,13.756,24.294,1.2188,18.538,2.2837,4.891,2.3054,0.037933,0.83953,0.084114,54.563,43.527,62.186,54.324,29.816,60.355,22.681,40.446,41.242,47.473,47.238,41.256,16.887
10,61,426,0.19922,3687.0,4429.0,9.5879,27.423,42.451,2699.8,74.863,120.41,0.35076,80.497,49.235,2628.0,27.666,49.062,3097.1,23.147,67.129,229.62,341.09,94.343,77.793,32.583,8.7976,25.695,6.8874,18.592,1.6954,32.735,13.719,24.14,1.2384,18.487,2.2557,5.0143,2.3266,0.0172,0.79254,0.09677,53.882,43.239,63.991,53.724,19.459,61.566,22.179,41.298,35.848,44.362,49.365,41.48,17.562
7,79,1,0.25155,3634.1,4548.0,9.3746,26.465,42.045,2703.9,74.511,120.4,0.33989,80.074,50.884,2633.6,25.661,50.615,3101.1,23.308,65.754,231.37,341.44,94.598,77.393,32.188,8.8933,26.383,6.882,18.776,1.6567,32.958,13.823,23.978,1.2565,18.579,2.2633,4.8436,2.2986,0.017866,0.8357,0.098577,53.724,43.828,63.567,53.517,24.543,61.325,22.068,39.726,40.7,47.958,47.352,41.177,17.259
16,34,200,0.20643,3639.7,4599.2,9.4651,27.245,42.703,2717.8,75.483,120.4,0.3305,79.376,50.122,2648.1,24.348,49.292,3108.8,23.915,64.429,203.29,346.83,94.552,77.143,32.465,8.8354,26.798,6.7991,17.938,1.5925,33.806,13.957,23.933,1.1444,17.232,2.2665,4.8767,2.2394,0.012714,0.80294,0.1022,53.403,43.367,64.189,54.115,20.135,61.82,23.976,38.48,38.458,44.895,51.542,41.932,15.75
7,54,35,0.35998,3572.3,4288.7,9.0323,27.014,42.438,2602.9,71.792,120.39,0.38825,82.734,50.882,2526.5,26.035,51.292,3019.4,22.772,67.6,224.81,318.59,95.4,77.835,31.36,9.3103,25.105,6.8062,20.19,1.7299,31.065,14.14,21.469,1.5244,21.283,2.3452,5.4381,2.5941,0.023427,0.89629,0.097053,53.034,44.093,60.739,50.976,35.647,74.55,15.875,49.64,40.694,49.523,49.327,38.706,18.47
14,26,268,0.22071,3658.9,4517.4,9.3611,26.657,42.485,2711.8,74.893,120.5,0.33956,80.473,50.917,2641.0,24.058,49.555,3110.1,23.408,65.566,221.54,342.15,92.599,77.744,32.697,8.8108,26.289,6.9073,18.916,1.6486,32.861,13.587,24.126,1.1457,18.494,2.2194,4.8541,2.3565,0.031006,0.83565,0.11331,53.003,43.598,63.268,54.383,21.907,63.253,22.404,39.78,40.8,45.503,45.759,43.869,16.921
11,35,84,0.20766,3696.0,4547.6,9.3912,27.36,42.328,2712.7,75.033,120.3,0.3279,79.565,50.147,2641.2,25.975,49.888,3108.3,23.353,64.946,213.52,342.02,94.694,77.084,32.107,9.0752,26.981,6.8172,19.181,1.6611,32.911,13.851,24.731,1.251,18.272,2.2592,4.7593,2.2434,0.013158,0.83318,0.093025,53.565,43.249,62.476,54.537,20.082,60.415,22.912,39.64,38.533,46.275,43.304,44.468,17.196
2,67,227,0.24194,3712.7,4680.5,9.6629,27.265,42.657,2683.7,75.35,120.4,0.72511,81.921,50.957,2611.0,24.104,49.789,3088.6,23.165,62.601,114.25,338.82,94.321,79.375,32.141,8.804,26.375,6.8879,19.241,1.0686,32.428,13.723,24.107,1.4089,19.053,1.4709,5.1371,2.4197,0.012602,0.86164,0.061693,53.335,44.725,63.973,55.812,23.626,66.139,20.624,87.357,40.916,46.045,21.623,41.141,16.257
8,58,314,0.55194,3689.3,4563.5,8.8278,27.222,42.076,2759.0,77.438,120.42,0.28685,77.837,49.889,2686.7,22.77,49.6,3156.3,21.996,63.659,215.61,339.68,94.54,75.729,31.209,8.7448,28.728,6.9041,18.426,1.6567,30.782,13.428,27.884,1.1806,17.703,2.2435,4.3769,2.0029,-0.0097339,0.93695,0.11726,53.533,43.135,64.006,55.159,54.66,58.818,23.185,33.626,37.773,45.607,42.618,41.392,21.022
